DEMUC,CHUDECON,MASO,CAUHOI,CAUTRALOI,GIAITHICH
BỆNH LÝ ĐTĐ,ĐTĐ Type 1,Q0026,HbA1c bao nhiêu thì gợi ý đái tháo đường?,"HbA1c ≥6,5% ở phòng xét nghiệm chuẩn hóa hỗ trợ chẩn đoán đái tháo đường; 5,7–6,4% gợi ý tiền đái tháo đường; HbA1c không cho biết type và có thể sai lệch trong thiếu máu, bệnh huyết sắc tố.","Theo hướng dẫn của Hiệp hội Đái tháo đường Hoa Kỳ (ADA) và nhiều tổ chức y tế uy tín khác trên thế giới, mức HbA1c được sử dụng để chẩn đoán đái tháo đường và tiền đái tháo đường như sau:

+ Bình thường: HbA1c dưới 5.7%
+ Tiền đái tháo đường: HbA1c từ 5.7% đến 6.4%. Mức này cho thấy bạn có nguy cơ cao phát triển thành bệnh đái tháo đường trong tương lai.
+ Đái tháo đường: HbA1c từ 6.5% trở lên được xem là một tiêu chuẩn để chẩn đoán đái tháo đường.

Như vậy, nếu kết quả xét nghiệm HbA1c của bạn là từ 6.5% trở lên, bác sĩ sẽ có cơ sở để gợi ý hoặc chẩn đoán bạn đã mắc bệnh đái tháo đường."
BỆNH LÝ ĐTĐ,ĐTĐ Type 1,Q0027,Người có tiền sử gia đình mắc bệnh có nên tầm soát type 1 không?,"Nguy cơ cao hơn nên cần cảnh giác triệu chứng và đi khám sớm khi nghi ngờ; một số nơi có xét nghiệm tự kháng thể cho người nguy cơ cao để đánh giá giai đoạn tiền lâm sàng, từ đó theo dõi sát hơn.","Việc tầm soát đái tháo đường type 1 cho người có tiền sử gia đình (cha, mẹ, anh chị em ruột mắc bệnh) là một lựa chọn có cả ưu và nhược điểm.

Việc tầm soát có thể được thực hiện thông qua xét nghiệm máu để tìm các kháng thể tự miễn.

Ưu điểm: Nếu phát hiện sớm nguy cơ, gia đình sẽ được trang bị kiến thức để nhận biết các triệu chứng ngay khi chúng xuất hiện, giúp tránh được biến chứng nguy hiểm ban đầu là nhiễm toan ceton (DKA).

Tuy nhiên, hiện nay việc tầm soát này chưa phải là khuyến cáo thường quy cho tất cả mọi người. Lý do là y học vẫn chưa có cách nào để ngăn chặn bệnh khởi phát, ngay cả khi đã biết trước nguy cơ. Việc này có thể gây ra lo lắng không cần thiết.

Vì vậy, lựa chọn tốt nhất là bạn nên thảo luận trực tiếp với bác sĩ chuyên khoa Nội tiết để nhận được tư vấn phù hợp nhất với hoàn cảnh gia đình mình."
BỆNH LÝ ĐTĐ,ĐTĐ Type 1,Q0028,Có cách nào phòng ngừa hoàn toàn type 1 không?,Hiện chưa có biện pháp phòng ngừa chắc chắn; nghiên cứu tập trung vào điều hòa miễn dịch và bảo tồn tế bào beta; quản lý sớm sau chẩn đoán giúp bảo vệ phần chức năng còn lại và giảm biến chứng.,"Chưa có bất kỳ phương pháp nào được khoa học chứng minh là có thể phòng ngừa hoàn toàn bệnh đái tháo đường type 1.

Nguyên nhân là vì đây là một bệnh tự miễn phức tạp, khởi phát do sự kết hợp giữa yếu tố di truyền và các tác nhân môi trường, chứ không liên quan đến thói quen ăn uống hay lối sống. Do đó, không thể phòng ngừa bằng các biện pháp như ăn kiêng hay tập thể dục."
BỆNH LÝ ĐTĐ,ĐTĐ Type 1,Q0029,Bệnh nhân type 1 cần theo dõi đường huyết như thế nào?,"Cần theo dõi thường xuyên bằng máy đo đường mao mạch hoặc hệ thống theo dõi liên tục (CGM) theo chỉ định; khi đường huyết rất cao, sốt hoặc nôn ói nên kiểm tra thể keton để phòng DKA và liên hệ cơ sở y tế.","Theo dõi đường huyết thường xuyên và chặt chẽ là giúp hỗ trợ quản lý đái tháo đường type 1. Điều này giúp người bệnh và bác sĩ điều chỉnh liều insulin, chế độ ăn và sinh hoạt cho phù hợp.

Có hai phương pháp theo dõi chính:
+ Đo bằng máy đo đường huyết cá nhân: Đây là phương pháp truyền thống, yêu cầu người bệnh lấy một giọt máu ở đầu ngón tay. Người bệnh cần đo nhiều lần trong ngày: trước các bữa ăn, trước khi đi ngủ, trước và sau khi tập thể dục, và khi cảm thấy có dấu hiệu hạ hoặc tăng đường huyết.
+ Sử dụng hệ thống theo dõi đường huyết liên tục (CGM): Một thiết bị cảm biến nhỏ được gắn dưới da để đo đường huyết liên tục 24/7 và gửi dữ liệu đến điện thoại hoặc máy đọc, giúp theo dõi biến động đường huyết một cách toàn diện hơn. Chỉ sử dụng hệ thống này khi được bác sĩ chỉ định"
BỆNH LÝ ĐTĐ,ĐTĐ Type 1,Q0030,Vì sao cơ thể dùng mỡ thay đường khi thiếu insulin?,"Thiếu insulin làm glucose không vào tế bào, cơ thể chuyển sang phân giải mỡ để tạo năng lượng; sản phẩm phụ là thể keton tích tụ gây toan chuyển hóa, giải thích nguy cơ DKA ở type 1 khi kiểm soát kém.",
BỆNH LÝ ĐTĐ,ĐTĐ Type 1,Q0031,Tế bào beta tuyến tụy là gì?,"Tế bào beta là một loại tế bào nằm trong đảo Langerhans của tuyến tụy, có chức năng sản xuất và tiết insulin – hormon giúp điều hòa đường huyết. Khi bị phá hủy (như trong đái tháo đường type 1), cơ thể sẽ thiếu insulin nghiêm trọng.",
BỆNH LÝ ĐTĐ,ĐTĐ Type 1,Q0032,Insulin là gì?,"Insulin là hormon do tế bào beta tuyến tụy sản xuất, có vai trò vận chuyển glucose từ máu vào tế bào để tạo năng lượng và dự trữ, đồng thời ức chế gan sản xuất glucose. Thiếu insulin sẽ làm đường huyết tăng cao và rối loạn chuyển hóa.",
BỆNH LÝ ĐTĐ,ĐTĐ Type 1,Q0033,Cơ chế tự miễn là gì?,"Cơ chế tự miễn xảy ra khi hệ miễn dịch của cơ thể nhận nhầm một số tế bào hoặc mô của chính mình là “vật lạ” và tấn công, gây tổn thương. Trong đái tháo đường type 1, tự miễn phá hủy tế bào beta tuyến tụy.",
BỆNH LÝ ĐTĐ,ĐTĐ Type 1,Q0034,Đảo Langerhans là gì?,"Là các cụm tế bào nội tiết nằm rải rác trong tuyến tụy, gồm nhiều loại tế bào như beta (tiết insulin), alpha (tiết glucagon), delta (tiết somatostatin)… giúp điều hòa đường huyết và các chức năng chuyển hóa khác.",
BỆNH LÝ ĐTĐ,ĐTĐ Type 1,Q0035,Glucose là gì?,"Glucose là một loại đường đơn, nguồn năng lượng chính cho tế bào; cơ thể lấy glucose từ thức ăn giàu carbohydrate hoặc gan tự sản xuất. Insulin giúp đưa glucose vào tế bào; khi thiếu insulin, glucose tích tụ trong máu gây tăng đường huyết.",
BỆNH LÝ ĐTĐ,ĐTĐ Type 1,Q0036,Kháng thể tự miễn là gì?,"Là các protein do hệ miễn dịch sản xuất, nhận nhầm và gắn vào tế bào hoặc mô của cơ thể, kích hoạt phản ứng phá hủy. Ở type 1, kháng thể như anti-GAD, IA-2, ZnT8… tấn công tế bào beta.",
BỆNH LÝ ĐTĐ,ĐTĐ Type 1,Q0037,C-peptide là gì và tại sao cần xét nghiệm?,"C-peptide là đoạn protein được tách ra khi insulin được tạo thành; đo C-peptide giúp đánh giá lượng insulin cơ thể còn tự sản xuất. Ở type 1, C-peptide thường rất thấp hoặc không đo được.",
BỆNH LÝ ĐTĐ,ĐTĐ Type 1,Q0038,Đề kháng insulin là gì?,"Là tình trạng tế bào giảm đáp ứng với insulin, buộc cơ thể tiết nhiều insulin hơn để duy trì đường huyết bình thường. Đề kháng insulin thường gặp ở type 2, ít liên quan đến type 1 vốn là thiếu insulin tuyệt đối.",
BỆNH LÝ ĐTĐ,ĐTĐ Type 1,Q0039,Tại sao đường huyết cao lại nguy hiểm?,"Đường huyết cao kéo dài gây tổn thương mạch máu và dây thần kinh, dẫn đến biến chứng ở mắt, thận, tim mạch, hệ thần kinh và răng miệng. Ngoài ra, tăng đường huyết cấp tính ở type 1 có thể gây nhiễm toan ceton, đe dọa tính mạng.",
BỆNH LÝ ĐTĐ,ĐTĐ Type 1,Q0040,Glucagon là gì và có vai trò gì?,"Glucagon là hormon do tế bào alpha của đảo tụy sản xuất, có tác dụng ngược với insulin: kích thích gan giải phóng glucose vào máu, giúp duy trì đường huyết khi đói. Ở type 1, thiếu insulin và tăng glucagon góp phần làm đường huyết cao hơn.",
BỆNH LÝ ĐTĐ,ĐTĐ Type 2,Q0041,Đái tháo đường type 2 là bệnh gì?,"Là bệnh mạn tính thuộc nhóm rối loạn chuyển hóa, đặc trưng bởi đường huyết tăng cao do kết hợp giữa tình trạng kháng insulin (insulin resistance) và giảm tiết insulin (insulin secretion). Trước đây còn gọi là “đái tháo đường không phụ thuộc insulin” hoặc “đái tháo đường ở người lớn”, nhưng hiện nay bệnh có thể gặp ở mọi lứa tuổi.","Khác với type 1 là do thiếu insulin, ở đái tháo đường type 2, vấn đề ban đầu không phải là thiếu insulin. Cơ thể vẫn sản xuất được insulin, nhưng các tế bào lại không sử dụng nó một cách hiệu quả. Tình trạng này gọi là đề kháng insulin.

Để bù lại, tuyến tụy phải làm việc quá sức để sản xuất nhiều insulin hơn nhằm duy trì đường huyết ổn định. Theo thời gian, tuyến tụy sẽ bị ""kiệt sức"" và không còn khả năng sản xuất đủ insulin nữa, dẫn đến lượng đường trong máu tăng cao. Bệnh này liên quan chặt chẽ đến yếu tố di truyền, thừa cân, béo phì và lối sống ít vận động."
BỆNH LÝ ĐTĐ,ĐTĐ Type 2,Q0042,Tỉ lệ mắc đái tháo đường type 2 là bao nhiêu?,Khoảng 90–95% tổng số trường hợp đái tháo đường trên toàn thế giới là type 2. Điều này khiến type 2 trở thành dạng bệnh phổ biến nhất trong nhóm bệnh đái tháo đường.,3
BỆNH LÝ ĐTĐ,ĐTĐ Type 2,Q0043,Cơ chế bệnh sinh chính của đái tháo đường type 2 là gì?,"Bệnh xảy ra khi có sự kết hợp giữa kháng insulin ở các mô đích (gan, cơ, mô mỡ) khiến insulin hoạt động kém hiệu quả và giảm tiết insulin từ tế bào beta tuyến tụy, làm đường huyết tăng kéo dài.",  
BỆNH LÝ ĐTĐ,ĐTĐ Type 2,Q0044,Thiếu insulin tương đối nghĩa là gì?,"Là tình trạng tuyến tụy vẫn sản xuất insulin nhưng không đủ để vượt qua kháng insulin, đặc biệt khi nhu cầu của cơ thể tăng cao. Ban đầu cơ thể có thể bù trừ bằng cách tiết nhiều insulin hơn, nhưng lâu dần tế bào beta suy kiệt, không đáp ứng được nhu cầu.","""Thiếu insulin tương đối"" là một thuật ngữ quan trọng để mô tả tình trạng cốt lõi trong đái tháo đường type 2.

Nó có nghĩa là tuyến tụy của bạn vẫn có khả năng sản xuất insulin, nhưng lượng insulin đó không đủ so với nhu cầu thực tế của cơ thể. Nhu cầu này tăng cao bất thường là do các tế bào đã bị đề kháng insulin.

Để dễ hình dung: Giả sử bình thường cơ thể bạn cần 10 đơn vị insulin. Nhưng do đề kháng, bây giờ nó lại đòi hỏi đến 20 đơn vị để giữ đường huyết ổn định. Tuyến tụy của bạn dù đã cố gắng nhưng chỉ sản xuất được 15 đơn vị. Dù 15 là một lượng đáng kể, nó vẫn bị xem là ""thiếu"" so với nhu cầu 20.

Đây là điểm khác biệt chính so với type 1, là tình trạng ""thiếu insulin tuyệt đối"" (gần như không còn insulin)."
BỆNH LÝ ĐTĐ,ĐTĐ Type 2,Q0045,Kháng insulin là gì?,"Là tình trạng các mô đích phản ứng kém với insulin, cần nhiều insulin hơn mới đưa được glucose vào tế bào. Kháng insulin kéo dài khiến tuyến tụy phải làm việc quá mức và dần suy giảm chức năng.","Kháng insulin là tình trạng các tế bào trong cơ thể (chủ yếu ở cơ, mỡ và gan) không còn đáp ứng hiệu quả với insulin, ngay cả khi lượng insulin trong máu vẫn bình thường.

Bạn có thể hình dung insulin là ""chìa khóa"" và trên bề mặt tế bào có ""ổ khóa"". Ở người khỏe mạnh, chìa khóa này dễ dàng mở cửa cho đường (glucose) từ máu đi vào tế bào.

Khi bị kháng insulin, các ""ổ khóa"" này bị lỗi hoặc ""rỉ sét"". Chìa khóa insulin không còn khớp tốt nữa, khiến việc mở cửa cho đường vào trở nên rất khó khăn. Kết quả là đường bị ùn ứ lại trong máu. Để thắng lại sự kháng cự này, tuyến tụy phải sản xuất ra một lượng insulin lớn hơn nhiều so với bình thường để duy trì đường huyết ổn định."
BỆNH LÝ ĐTĐ,ĐTĐ Type 2,Q0046,Vì sao tuyến tụy yếu dần theo thời gian ở người bệnh type 2?,"Khi kháng insulin kéo dài, tế bào beta phải hoạt động liên tục ở mức cao để bù trừ. Sự quá tải này gây tổn thương và giảm số lượng tế bào beta, khiến khả năng tiết insulin giảm theo thời gian.","Tuyến tụy yếu dần theo thời gian ở người bệnh type 2 là do phải làm việc quá sức trong một thời gian dài, dẫn đến tình trạng ""lao lực"" và ""kiệt sức"".

Quá trình này diễn ra như sau:
Ban đầu, do cơ thể bị kháng insulin, tuyến tụy phải hoạt động hết công suất để sản xuất ra một lượng insulin khổng lồ, nhiều hơn bình thường, nhằm cố gắng duy trì đường huyết ổn định.

Việc phải hoạt động quá tải này kéo dài trong nhiều năm liền. Thêm vào đó, tình trạng đường huyết và mỡ máu cao kéo dài cũng trực tiếp gây độc và làm tổn thương các tế bào beta của tuyến tụy. Dần dần, các tế bào này sẽ bị suy giảm chức năng, một số sẽ chết đi, khiến khả năng sản xuất insulin của tuyến tụy ngày càng yếu đi."
