DEMUC,CHUDECON,MASO,CAUHOI,CAUTRALOI,GIAITHICH
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 1,Q0041,"Tôi không có triệu chứng rõ, liệu có thể vẫn mắc type 1?","Có thể. Một số trường hợp khởi phát âm thầm, đặc biệt ở người lớn, khiến bệnh chỉ được phát hiện khi đường huyết rất cao hoặc đã có biến chứng.","Ở đái tháo đường type 1, hầu hết người bệnh xuất hiện triệu chứng nhanh và rõ rệt, như khát nhiều, tiểu nhiều, sụt cân, mệt mỏi. Tuy nhiên, có một số trường hợp gọi là LADA (Latent Autoimmune Diabetes in Adults) – type 1 khởi phát muộn ở người lớn, tiến triển chậm và triệu chứng ban đầu không rõ ràng. Những người này ban đầu có thể bị nhầm là type 2 vì không thấy triệu chứng điển hình, nhưng theo thời gian, cơ thể dần thiếu insulin và cần tiêm insulin. Vì vậy, ngay cả khi không có triệu chứng rõ, nếu đường huyết cao hoặc có yếu tố nguy cơ, cô/chú vẫn nên đi xét nghiệm và theo dõi bác sĩ."
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 1,Q0042,Làm sao phân biệt type 1 và type 2?,"Type 1 thường xảy ra ở người trẻ, khởi phát nhanh, thiếu insulin tuyệt đối và cần tiêm ngay từ đầu. Type 2 thường ở người lớn tuổi, liên quan kháng insulin, có thể điều trị bằng thuốc uống thời gian đầu.","Để phân biệt type 1 và type 2, bác sĩ dựa vào tuổi khởi phát, triệu chứng, cơ chế bệnh và xét nghiệm. Type 1 thường xảy ra ở trẻ em hoặc người lớn trẻ, khởi phát đột ngột với triệu chứng rõ như khát nhiều, tiểu nhiều, sụt cân nhanh, mệt mỏi, cơ thể không sản xuất insulin do tự miễn tấn công tụy. Type 2 thường gặp ở người trên 40 tuổi, thừa cân, khởi phát âm thầm, triệu chứng nhẹ hoặc không rõ, cơ thể vẫn sản xuất insulin nhưng không sử dụng hiệu quả (kháng insulin). Xét nghiệm kháng thể tụy giúp xác định type 1, còn type 2 thường dựa vào đường huyết, HbA1c và tình trạng sức khỏe chung."
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 1,Q0043,Di truyền có vai trò thế nào trong type 1?,"Nếu bố hoặc mẹ mắc type 1, con có nguy cơ cao hơn so với dân số chung, nhưng không phải chắc chắn mắc. Di truyền chỉ là một phần, cần thêm tác nhân môi trường để kích hoạt bệnh.",
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 1,Q0044,Type 1 có thể phòng ngừa được không?,"Hiện chưa có biện pháp phòng ngừa tuyệt đối. Tuy nhiên, phát hiện sớm và điều trị kịp thời giúp tránh biến chứng nguy hiểm và duy trì cuộc sống bình thường.",
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 1,Q0045,Trẻ em bị type 1 có khác gì người lớn?,"Ở trẻ em, bệnh thường xuất hiện đột ngột, triệu chứng rõ ràng và dễ rơi vào nhiễm toan ceton nếu không điều trị. Người lớn có thể tiến triển chậm hơn và dễ bị chẩn đoán nhầm là type 2.",
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 1,Q0046,Vết thương lâu lành ở type 1 nguyên nhân do đâu?,"Đường huyết cao làm máu lưu thông kém và hệ miễn dịch suy yếu, khiến việc tái tạo mô chậm hơn. Đồng thời, vi khuẩn dễ phát triển trong môi trường đường cao, làm vết thương dễ nhiễm trùng.",
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 1,Q0047,Tại sao phải vận động và ăn uống hợp lý khi tiêm insulin?,"Insulin giúp hạ đường huyết, nhưng chế độ ăn và vận động hợp lý mới duy trì được sự ổn định. Ăn uống thất thường hoặc lười vận động khiến đường máu dao động, tăng nguy cơ hạ đường huyết hoặc tăng đường máu.",
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 1,Q0048,Type 1 có thể gây mờ mắt không?,"Có. Đường huyết cao lâu ngày ảnh hưởng đến thủy tinh thể và mạch máu võng mạc, gây mờ mắt, thậm chí mất thị lực nếu không kiểm soát tốt.",
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 1,Q0049,"Nếu trẻ bị tiểu nhiều về đêm, có nên nghi ngờ type 1?","Có. Tiểu đêm nhiều, kèm khát nhiều, sụt cân, mệt mỏi là dấu hiệu cần đi khám sớm để xét nghiệm đường huyết, nhất là ở trẻ em.",
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 1,Q0050,Người bị type 1 có sống khỏe mạnh bình thường được không?,"Hoàn toàn có thể. Với tiêm insulin đầy đủ, chế độ ăn và vận động hợp lý, cùng theo dõi đường huyết thường xuyên, người bệnh có thể sống khỏe mạnh và tránh được biến chứng.",
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 2,Q0051,Đái tháo đường type 2 là gì?,"Đái tháo đường type 2 là dạng bệnh phổ biến nhất, xảy ra khi cơ thể vẫn tạo ra insulin nhưng lại không sử dụng hiệu quả – gọi là đề kháng insulin. Ban đầu tụy tăng sản xuất insulin để bù, nhưng theo thời gian, khả năng này giảm, khiến đường huyết tăng cao.","Đái tháo đường type 2 là tình trạng cơ thể không sử dụng insulin hiệu quả (gọi là đề kháng insulin) hoặc tuyến tụy không sản xuất đủ insulin để kiểm soát đường huyết. Khi đó, glucose (đường) tích tụ trong máu, gây tăng đường huyết mạn tính. Bệnh thường xuất hiện ở người trên 40 tuổi, thừa cân, ít vận động hoặc có tiền sử gia đình mắc bệnh. Nếu không kiểm soát tốt, đái tháo đường type 2 có thể dẫn đến biến chứng tim mạch, thận, mắt, thần kinh và răng miệng (như viêm nướu, viêm nha chu). Việc duy trì lối sống lành mạnh và dùng thuốc theo hướng dẫn giúp kiểm soát bệnh hiệu quả."
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 2,Q0052,Vì sao type 2 lại thường gặp ở người trung niên và lớn tuổi?,"Khi tuổi tăng, cơ thể dễ tích mỡ, giảm hoạt động thể lực và thay đổi nội tiết, làm tăng nguy cơ kháng insulin. Tuy nhiên, hiện nay bệnh ngày càng gặp ở người trẻ do lối sống ít vận động và ăn uống không lành mạnh.",
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 2,Q0053,Type 2 khác type 1 ở điểm nào?,"Type 1 do cơ thể mất hoàn toàn khả năng sản xuất insulin, thường ở người trẻ. Type 2 do kháng insulin và giảm sản xuất dần, thường ở người lớn tuổi. Cách điều trị ban đầu cũng khác nhau, type 2 có thể dùng thuốc uống trước khi cần insulin.","Đái tháo đường type 1 và type 2 đều gây tăng đường huyết nhưng khác nhau về cơ chế. Ở type 1, hệ miễn dịch tấn công và phá hủy tế bào beta của tụy, khiến cơ thể không còn sản xuất insulin, nên người bệnh phải tiêm insulin suốt đời. Type 1 thường khởi phát sớm, ở trẻ em hoặc người trẻ tuổi.
 Trong khi đó, type 2 xảy ra khi cơ thể vẫn còn sản xuất insulin nhưng không sử dụng hiệu quả (đề kháng insulin), thường gặp ở người trên 40 tuổi, thừa cân, ít vận động. Type 2 có thể kiểm soát bằng chế độ ăn, tập luyện và thuốc uống, đôi khi cần thêm insulin nếu bệnh tiến triển."
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 2,Q0054,Đề kháng insulin là gì?,"Là tình trạng cơ thể vẫn có insulin nhưng tế bào không đáp ứng tốt với nó, khiến đường không vào tế bào mà tồn tại trong máu, dẫn đến tăng đường huyết.",
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 2,Q0055,Nguyên nhân gây type 2 là gì?,"Bệnh không có nguyên nhân duy nhất. Các yếu tố nguy cơ gồm tuổi cao, di truyền, ít vận động, chế độ ăn không lành mạnh, thừa cân béo phì, đặc biệt béo bụng, tăng huyết áp và rối loạn mỡ máu.","Nguyên nhân chính của đái tháo đường type 2 là sự kết hợp giữa yếu tố di truyền và lối sống. Cơ thể bị đề kháng insulin, khiến insulin không hoạt động hiệu quả, dẫn đến đường huyết tăng cao. Ban đầu, tụy tăng tiết insulin để bù trừ, nhưng lâu dần tế bào tụy mệt mỏi và giảm tiết insulin. Các yếu tố nguy cơ bao gồm: thừa cân, béo bụng, ít vận động, chế độ ăn nhiều đường và chất béo, tuổi trên 40, tiền sử gia đình có người mắc bệnh, tăng huyết áp hoặc rối loạn mỡ máu. Việc duy trì cân nặng hợp lý và tập thể dục đều đặn có thể giúp phòng ngừa hiệu quả."
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 2,Q0056,Thừa cân ảnh hưởng thế nào đến type 2?,"Mỡ thừa, đặc biệt ở vùng bụng, làm giảm độ nhạy của tế bào với insulin, khiến cơ thể cần nhiều insulin hơn để kiểm soát đường máu, từ đó dẫn đến kháng insulin và tăng nguy cơ mắc bệnh.","Khi bị thừa cân, nhất là mỡ tích ở vùng bụng, cơ thể sẽ khó sử dụng insulin hiệu quả, khiến đường trong máu tăng cao. Lượng mỡ thừa cũng tạo ra những chất gây viêm và hại cho mạch máu, tuyến tụy, làm bệnh tiến triển nặng hơn. Người thừa cân có nguy cơ bị đái tháo đường type 2 cao hơn nhiều lần so với người có cân nặng bình thường. Tin tốt là chỉ cần giảm khoảng 5–10% cân nặng ban đầu bằng cách ăn uống hợp lý và tập thể dục đều đặn, đường huyết có thể cải thiện rõ và giúp phòng ngừa biến chứng hiệu quả."
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 2,Q0057,Rối loạn mỡ máu có liên quan gì đến type 2?,"Rối loạn mỡ máu, đặc biệt tăng triglycerid và giảm HDL, thường đi kèm kháng insulin. Điều này không chỉ tăng nguy cơ tiểu đường mà còn làm bệnh tim mạch tiến triển nhanh hơn.",
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 2,Q0058,Triệu chứng thường gặp của type 2 là gì?,"Bao gồm tiểu nhiều, khát nhiều, đói nhiều, mệt mỏi, nhìn mờ, vết thương lâu lành, tê hoặc đau rát tay chân. Một số người có triệu chứng rất nhẹ hoặc không rõ ràng.","Đái tháo đường type 2 thường tiến triển âm thầm, nên nhiều người không nhận ra sớm. Một số triệu chứng dễ gặp gồm: khát nước nhiều, đi tiểu nhiều lần (đặc biệt về đêm), ăn nhiều nhưng vẫn sụt cân hoặc tăng cân nhanh, mệt mỏi, nhìn mờ, da khô, ngứa hoặc chậm lành vết thương. Một số người còn bị tê hoặc châm chích ở tay chân do tổn thương thần kinh. Các dấu hiệu này có thể nhẹ nên dễ bị bỏ qua. Nếu bạn trên 40 tuổi, thừa cân, ít vận động hoặc có người thân bị đái tháo đường, nên kiểm tra đường huyết định kỳ để phát hiện sớm và điều trị kịp thời."
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 2,Q0059,Vì sao nhiều người bị type 2 nhưng không biết?,"Do triệu chứng ban đầu nhẹ, tiến triển âm thầm. Nhiều người chỉ phát hiện khi khám sức khỏe hoặc khi đã có biến chứng.",
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 2,Q0060,Tại sao type 2 lại gây tê bì tay chân?,"Đường huyết cao lâu ngày làm tổn thương dây thần kinh ngoại biên, gây cảm giác tê, châm chích hoặc đau rát ở tay và chân.",
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 2,Q0061,Người trẻ có thể mắc type 2 không?,"Có. Ngày càng nhiều người trẻ mắc type 2 do ít vận động, ăn nhiều đồ ngọt và thức ăn nhanh, thừa cân, và căng thẳng kéo dài.",
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 2,Q0062,Vết thương lâu lành ở type 2 là do đâu?,"Đường máu cao làm giảm lưu thông máu, suy giảm miễn dịch và tạo môi trường thuận lợi cho vi khuẩn phát triển, khiến vết thương khó lành.",
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 2,Q0063,Béo bụng liên quan gì đến type 2?,"Mỡ nội tạng vùng bụng tiết ra nhiều chất gây viêm, làm giảm tác dụng của insulin, tăng nguy cơ kháng insulin và mắc bệnh.",
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 2,Q0064,Mệt mỏi kéo dài ở type 2 vì sao?,"Khi đường không vào được tế bào để tạo năng lượng, cơ thể thiếu năng lượng dù lượng đường trong máu cao, gây cảm giác mệt mỏi dai dẳng.",
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 2,Q0065,Tăng huyết áp có làm tăng nguy cơ mắc type 2 không?,"Có. Tăng huyết áp thường đi kèm kháng insulin và béo phì, tạo thành hội chứng chuyển hóa, làm tăng nguy cơ mắc bệnh.",
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 2,Q0066,Làm sao phân biệt mệt do tiểu đường và mệt do thiếu ngủ?,"Mệt do tiểu đường thường đi kèm khát nhiều, tiểu nhiều, nhìn mờ, vết thương lâu lành, còn mệt do thiếu ngủ thường cải thiện sau khi nghỉ ngơi đầy đủ.",
BỆNH ĐÁI THÁO ĐƯỜNG,ĐTĐ type 2,Q0067,Người có bố mẹ bị type 2 có nguy cơ cao không?,"Có. Di truyền là yếu tố nguy cơ mạnh, nhất là khi kết hợp với lối sống kém lành mạnh.","Có. Nếu bố hoặc mẹ bị đái tháo đường type 2, bạn sẽ có nguy cơ mắc bệnh cao hơn bình thường do yếu tố di truyền. Khi cả hai bố mẹ đều mắc bệnh, nguy cơ này còn tăng gấp nhiều lần. Tuy nhiên, không phải ai có người thân bị bệnh cũng sẽ mắc — vì lối sống vẫn đóng vai trò quan trọng. Nếu bạn ăn uống lành mạnh, giữ cân nặng hợp lý, tập thể dục thường xuyên và kiểm tra đường huyết định kỳ, nguy cơ mắc bệnh có thể giảm đáng kể. Nói cách khác, bạn có thể chủ động phòng tránh dù mang yếu tố di truyền."
